<<<<<<< HEAD
Brent Barnaky,0,Warriors
Brent Barnaky,1,Wizards
Eric Dalen,2,76ers
Eric Dalen,2,Bucks
Eric Dalen,0,Bulls
Eric Dalen,0,Cavaliers
Eric Dalen,1,Celtics
Eric Dalen,5,Clippers
Eric Dalen,4,Grizzlies
Eric Dalen,0,Hawks
Eric Dalen,4,Heat
Eric Dalen,3,Hornets
Eric Dalen,0,Kings
Eric Dalen,0,Knicks
Eric Dalen,1,Lakers
Eric Dalen,3,Magic
Eric Dalen,3,Mavericks
Eric Dalen,0,Nets
Eric Dalen,1,Nuggets
Eric Dalen,0,Pacers
Eric Dalen,0,Pelicans
Eric Dalen,0,Pistons
Eric Dalen,1,Raptors
Eric Dalen,0,Rockets
Eric Dalen,0,Spurs
Eric Dalen,1,Suns
Eric Dalen,0,Thunder
Eric Dalen,0,Timberwolves
Eric Dalen,1,Trail Blazers
Eric Dalen,1,Warriors
Eric Dalen,1,Wizards
Michael Smith,0,76ers
Michael Smith,2,Bucks
Michael Smith,0,Bulls
Michael Smith,0,Cavaliers
Michael Smith,3,Clippers
Michael Smith,1,Grizzlies
Michael Smith,0,Hawks
Michael Smith,2,Heat
Michael Smith,0,Hornets
Michael Smith,0,Jazz
Michael Smith,0,Knicks
Michael Smith,0,Lakers
Michael Smith,2,Magic
Michael Smith,3,Mavericks
Michael Smith,0,Nets
Michael Smith,0,Nuggets
Michael Smith,0,Pacers
Michael Smith,1,Pelicans
Michael Smith,0,Pistons
Michael Smith,2,Raptors
Michael Smith,4,Rockets
Michael Smith,1,Spurs
Michael Smith,1,Suns
Michael Smith,0,Thunder
Michael Smith,2,Timberwolves
Michael Smith,0,Trail Blazers
Michael Smith,0,Warriors
Michael Smith,0,Wizards
Tyler Ford,2,76ers
Tyler Ford,0,Bucks
Tyler Ford,0,Bulls
Tyler Ford,1,Cavaliers
Tyler Ford,4,Celtics
Tyler Ford,0,Clippers
Tyler Ford,3,Grizzlies
Tyler Ford,0,Hawks
Tyler Ford,0,Hornets
Tyler Ford,0,Jazz
Tyler Ford,3,Knicks
Tyler Ford,0,Lakers
Tyler Ford,0,Magic
Tyler Ford,1,Nets
Tyler Ford,0,Pacers
Tyler Ford,0,Pelicans
Tyler Ford,0,Pistons
Tyler Ford,2,Raptors
Tyler Ford,5,Rockets
Tyler Ford,1,Spurs
Tyler Ford,1,Thunder
Tyler Ford,1,Timberwolves
Tyler Ford,0,Trail Blazers
Tyler Ford,1,Warriors
Tyler Ford,2,Wizards
Leon Wood,0,76ers
Leon Wood,1,Bucks
Leon Wood,0,Bulls
Leon Wood,0,Cavaliers
Leon Wood,0,Celtics
Leon Wood,6,Clippers
Leon Wood,0,Grizzlies
Leon Wood,2,Hawks
Leon Wood,0,Heat
Leon Wood,0,Hornets
Leon Wood,2,Jazz
Leon Wood,0,Kings
Leon Wood,1,Knicks
Leon Wood,1,Lakers
Leon Wood,1,Magic
Leon Wood,1,Mavericks
Leon Wood,0,Nets
Leon Wood,0,Nuggets
Leon Wood,0,Pacers
Leon Wood,0,Pelicans
Leon Wood,1,Pistons
Leon Wood,1,Raptors
Leon Wood,1,Rockets
Leon Wood,0,Spurs
Leon Wood,1,Suns
Leon Wood,1,Thunder
Leon Wood,0,Timberwolves
Leon Wood,0,Trail Blazers
Leon Wood,5,Warriors
Leon Wood,1,Wizards
Ken Mauer,1,76ers
Ken Mauer,0,Bucks
Ken Mauer,0,Bulls
Ken Mauer,1,Cavaliers
Ken Mauer,1,Clippers
Ken Mauer,3,Grizzlies
Ken Mauer,0,Hawks
Ken Mauer,0,Heat
Ken Mauer,0,Hornets
Ken Mauer,0,Jazz
Ken Mauer,6,Kings
Ken Mauer,0,Knicks
Ken Mauer,1,Lakers
Ken Mauer,0,Magic
Ken Mauer,0,Mavericks
Ken Mauer,0,Nets
Ken Mauer,0,Nuggets
Ken Mauer,2,Pacers
Ken Mauer,7,Pelicans
Ken Mauer,1,Pistons
Ken Mauer,3,Raptors
Ken Mauer,2,Rockets
Ken Mauer,1,Spurs
Ken Mauer,2,Suns
Ken Mauer,0,Thunder
Ken Mauer,1,Timberwolves
Ken Mauer,0,Trail Blazers
Ken Mauer,0,Warriors
Ken Mauer,0,Wizards
Eric Lewis,2,76ers
Eric Lewis,1,Bulls
Eric Lewis,0,Cavaliers
Eric Lewis,2,Celtics
Eric Lewis,0,Clippers
Eric Lewis,0,Grizzlies
Eric Lewis,0,Hawks
Eric Lewis,0,Heat
Eric Lewis,0,Hornets
Eric Lewis,0,Jazz
Eric Lewis,3,Knicks
Eric Lewis,1,Lakers
Eric Lewis,2,Magic
Eric Lewis,0,Mavericks
Eric Lewis,1,Nets
Eric Lewis,2,Nuggets
Eric Lewis,0,Pacers
Eric Lewis,0,Pistons
Eric Lewis,2,Raptors
Eric Lewis,1,Rockets
Eric Lewis,4,Spurs
Eric Lewis,0,Suns
Eric Lewis,1,Thunder
Eric Lewis,1,Timberwolves
Eric Lewis,1,Trail Blazers
Eric Lewis,2,Warriors
Eric Lewis,1,Wizards
Matt Myers,0,76ers
Matt Myers,1,Bucks
Matt Myers,2,Bulls
Matt Myers,0,Cavaliers
Matt Myers,1,Celtics
Matt Myers,8,Clippers
Matt Myers,0,Grizzlies
Matt Myers,0,Hawks
Matt Myers,0,Heat
Matt Myers,1,Hornets
Matt Myers,0,Jazz
Matt Myers,1,Kings
Matt Myers,0,Knicks
Matt Myers,0,Lakers
Matt Myers,0,Magic
Matt Myers,1,Mavericks
Matt Myers,0,Nets
Matt Myers,1,Nuggets
Matt Myers,0,Pacers
Matt Myers,7,Pistons
Matt Myers,1,Raptors
Matt Myers,1,Rockets
Matt Myers,1,Spurs
Matt Myers,1,Suns
Matt Myers,3,Thunder
Matt Myers,1,Timberwolves
Matt Myers,0,Trail Blazers
Matt Myers,2,Warriors
Matt Myers,1,Wizards
Brett Nansel,1,76ers
Brett Nansel,6,Bucks
Brett Nansel,1,Bulls
Brett Nansel,0,Cavaliers
Brett Nansel,4,Celtics
Brett Nansel,1,Clippers
Brett Nansel,1,Grizzlies
Brett Nansel,1,Hawks
Brett Nansel,0,Heat
Brett Nansel,2,Hornets
Brett Nansel,0,Jazz
Brett Nansel,2,Kings
Brett Nansel,0,Knicks
Brett Nansel,0,Lakers
Brett Nansel,0,Magic
Brett Nansel,2,Mavericks
Brett Nansel,1,Nets
Brett Nansel,0,Pacers
Brett Nansel,0,Pelicans
Brett Nansel,1,Pistons
Brett Nansel,0,Raptors
Brett Nansel,5,Rockets
Brett Nansel,0,Spurs
Brett Nansel,4,Suns
Brett Nansel,3,Thunder
Brett Nansel,0,Timberwolves
Brett Nansel,0,Trail Blazers
Brett Nansel,1,Warriors
Brett Nansel,0,Wizards
Brian Forte,2,76ers
Brian Forte,1,Bucks
Brian Forte,0,Bulls
Brian Forte,0,Cavaliers
Brian Forte,5,Celtics
Brian Forte,3,Clippers
Brian Forte,1,Grizzlies
Brian Forte,0,Hawks
Brian Forte,6,Kings
Brian Forte,1,Knicks
Brian Forte,0,Lakers
Brian Forte,3,Magic
Brian Forte,0,Mavericks
Brian Forte,0,Nets
Brian Forte,1,Nuggets
Brian Forte,1,Pelicans
Brian Forte,0,Pistons
Brian Forte,1,Raptors
Brian Forte,4,Rockets
Brian Forte,0,Spurs
Brian Forte,2,Suns
Brian Forte,3,Thunder
Brian Forte,0,Timberwolves
Brian Forte,0,Trail Blazers
Brian Forte,4,Warriors
Brian Forte,0,Wizards
Ben Taylor,0,76ers
Ben Taylor,3,Bucks
Ben Taylor,1,Bulls
Ben Taylor,2,Cavaliers
Ben Taylor,3,Celtics
Ben Taylor,0,Clippers
Ben Taylor,2,Grizzlies
Ben Taylor,2,Hawks
Ben Taylor,0,Heat
Ben Taylor,1,Hornets
Ben Taylor,0,Jazz
Ben Taylor,3,Kings
Ben Taylor,0,Knicks
Ben Taylor,2,Magic
Ben Taylor,5,Mavericks
Ben Taylor,1,Nets
Ben Taylor,1,Nuggets
Ben Taylor,2,Pacers
Ben Taylor,0,Pelicans
Ben Taylor,4,Pistons
Ben Taylor,2,Raptors
Ben Taylor,1,Rockets
Ben Taylor,2,Spurs
Ben Taylor,0,Suns
Ben Taylor,3,Thunder
Ben Taylor,1,Timberwolves
Ben Taylor,2,Trail Blazers
Ben Taylor,2,Warriors
Ben Taylor,1,Wizards
Bennie Adams,0,76ers
Bennie Adams,0,Bucks
Bennie Adams,0,Bulls
Bennie Adams,4,Cavaliers
Bennie Adams,0,Celtics
Bennie Adams,2,Clippers
Bennie Adams,0,Grizzlies
Bennie Adams,0,Hawks
Bennie Adams,0,Hornets
Bennie Adams,2,Jazz
Bennie Adams,3,Kings
Bennie Adams,0,Knicks
Bennie Adams,2,Lakers
Bennie Adams,0,Magic
Bennie Adams,1,Mavericks
Bennie Adams,2,Nets
Bennie Adams,3,Pacers
Bennie Adams,0,Pistons
Bennie Adams,2,Raptors
Bennie Adams,1,Rockets
Bennie Adams,1,Spurs
Bennie Adams,0,Suns
Bennie Adams,0,Thunder
Bennie Adams,1,Timberwolves
Bennie Adams,1,Trail Blazers
Bennie Adams,0,Warriors
Scott Foster,1,76ers
Scott Foster,1,Bucks
Scott Foster,0,Bulls
Scott Foster,2,Cavaliers
Scott Foster,1,Celtics
Scott Foster,2,Clippers
Scott Foster,1,Grizzlies
Scott Foster,2,Hawks
Scott Foster,1,Heat
Scott Foster,0,Hornets
Scott Foster,2,Jazz
Scott Foster,0,Kings
Scott Foster,1,Knicks
Scott Foster,0,Lakers
Scott Foster,3,Magic
Scott Foster,0,Mavericks
Scott Foster,1,Nets
Scott Foster,1,Nuggets
Scott Foster,2,Pacers
Scott Foster,3,Pelicans
Scott Foster,0,Pistons
Scott Foster,2,Raptors
Scott Foster,1,Rockets
Scott Foster,0,Spurs
Scott Foster,4,Suns
Scott Foster,2,Thunder
Scott Foster,1,Trail Blazers
Scott Foster,0,Warriors
Scott Foster,0,Wizards
Tom Washington,0,76ers
Tom Washington,5,Bucks
Tom Washington,0,Bulls
Tom Washington,1,Cavaliers
Tom Washington,1,Celtics
Tom Washington,1,Clippers
Tom Washington,0,Grizzlies
Tom Washington,0,Hawks
Tom Washington,1,Heat
Tom Washington,2,Jazz
Tom Washington,0,Kings
Tom Washington,1,Knicks
Tom Washington,0,Lakers
Tom Washington,10,Magic
Tom Washington,5,Mavericks
Tom Washington,3,Nuggets
Tom Washington,1,Pacers
Tom Washington,3,Pelicans
Tom Washington,0,Raptors
Tom Washington,3,Rockets
Tom Washington,1,Spurs
Tom Washington,2,Suns
Tom Washington,0,Thunder
Tom Washington,2,Timberwolves
Tom Washington,1,Trail Blazers
Tom Washington,0,Warriors
Tom Washington,1,Wizards
Gediminas Petraitis,0,76ers
Gediminas Petraitis,3,Bucks
Gediminas Petraitis,0,Bulls
Gediminas Petraitis,0,Cavaliers
Gediminas Petraitis,0,Celtics
Gediminas Petraitis,1,Clippers
Gediminas Petraitis,0,Grizzlies
Gediminas Petraitis,0,Hawks
Gediminas Petraitis,0,Heat
Gediminas Petraitis,0,Jazz
Gediminas Petraitis,2,Kings
Gediminas Petraitis,1,Knicks
Gediminas Petraitis,0,Lakers
Gediminas Petraitis,0,Magic
Gediminas Petraitis,1,Mavericks
Gediminas Petraitis,0,Nets
Gediminas Petraitis,1,Nuggets
Gediminas Petraitis,2,Pacers
Gediminas Petraitis,0,Pelicans
Gediminas Petraitis,1,Raptors
Gediminas Petraitis,1,Rockets
Gediminas Petraitis,0,Spurs
Gediminas Petraitis,0,Suns
Gediminas Petraitis,0,Thunder
Gediminas Petraitis,1,Timberwolves
Gediminas Petraitis,0,Trail Blazers
Gediminas Petraitis,2,Warriors
Gediminas Petraitis,0,Wizards
Scott Twardoski,0,76ers
Scott Twardoski,3,Bucks
Scott Twardoski,1,Bulls
Scott Twardoski,2,Cavaliers
Scott Twardoski,0,Celtics
Scott Twardoski,5,Clippers
Scott Twardoski,1,Grizzlies
Scott Twardoski,1,Hawks
Scott Twardoski,2,Heat
Scott Twardoski,5,Hornets
Scott Twardoski,0,Jazz
Scott Twardoski,1,Kings
Scott Twardoski,1,Knicks
Scott Twardoski,3,Lakers
Scott Twardoski,0,Mavericks
Scott Twardoski,1,Nets
Scott Twardoski,0,Nuggets
Scott Twardoski,0,Pacers
Scott Twardoski,2,Pelicans
Scott Twardoski,3,Pistons
Scott Twardoski,1,Rockets
Scott Twardoski,0,Spurs
Scott Twardoski,1,Suns
Scott Twardoski,0,Thunder
Scott Twardoski,0,Timberwolves
Scott Twardoski,1,Trail Blazers
Scott Twardoski,3,Warriors
Scott Twardoski,0,Wizards
Bill Kennedy,0,76ers
Bill Kennedy,0,Bucks
Bill Kennedy,0,Cavaliers
Bill Kennedy,1,Celtics
Bill Kennedy,0,Clippers
Bill Kennedy,1,Grizzlies
Bill Kennedy,0,Hawks
Bill Kennedy,1,Heat
Bill Kennedy,0,Hornets
Bill Kennedy,0,Jazz
Bill Kennedy,3,Kings
Bill Kennedy,0,Knicks
Bill Kennedy,0,Lakers
Bill Kennedy,1,Magic
Bill Kennedy,2,Mavericks
Bill Kennedy,0,Nets
Bill Kennedy,2,Nuggets
Bill Kennedy,0,Pacers
Bill Kennedy,1,Pelicans
Bill Kennedy,2,Pistons
Bill Kennedy,1,Raptors
Bill Kennedy,0,Rockets
Bill Kennedy,2,Spurs
Bill Kennedy,2,Suns
Bill Kennedy,0,Thunder
Bill Kennedy,0,Timberwolves
Bill Kennedy,1,Trail Blazers
Bill Kennedy,8,Warriors
Bill Kennedy,1,Wizards
Mark Ayotte,1,76ers
Mark Ayotte,3,Bucks
Mark Ayotte,1,Bulls
Mark Ayotte,2,Cavaliers
Mark Ayotte,0,Celtics
Mark Ayotte,3,Clippers
Mark Ayotte,0,Grizzlies
Mark Ayotte,1,Hawks
Mark Ayotte,0,Heat
Mark Ayotte,0,Hornets
Mark Ayotte,0,Jazz
Mark Ayotte,1,Kings
Mark Ayotte,7,Knicks
Mark Ayotte,0,Lakers
Mark Ayotte,3,Magic
Mark Ayotte,1,Mavericks
Mark Ayotte,0,Nets
Mark Ayotte,0,Nuggets
Mark Ayotte,0,Pacers
Mark Ayotte,9,Pelicans
Mark Ayotte,0,Pistons
Mark Ayotte,0,Raptors
Mark Ayotte,0,Rockets
Mark Ayotte,1,Spurs
Mark Ayotte,1,Suns
Mark Ayotte,1,Thunder
Mark Ayotte,0,Timberwolves
Mark Ayotte,1,Trail Blazers
Mark Ayotte,2,Warriors
Mark Ayotte,2,Wizards
Josh Tiven,0,76ers
Josh Tiven,4,Bucks
Josh Tiven,0,Bulls
Josh Tiven,0,Cavaliers
Josh Tiven,1,Celtics
Josh Tiven,6,Clippers
Josh Tiven,0,Grizzlies
Josh Tiven,1,Hawks
Josh Tiven,0,Heat
Josh Tiven,0,Hornets
Josh Tiven,0,Jazz
Josh Tiven,2,Kings
Josh Tiven,4,Knicks
Josh Tiven,0,Lakers
Josh Tiven,5,Magic
Josh Tiven,1,Mavericks
Josh Tiven,0,Nets
Josh Tiven,1,Nuggets
Josh Tiven,5,Pacers
Josh Tiven,2,Pistons
Josh Tiven,2,Raptors
Josh Tiven,1,Rockets
Josh Tiven,1,Spurs
Josh Tiven,0,Suns
Josh Tiven,0,Thunder
Josh Tiven,0,Timberwolves
Josh Tiven,1,Trail Blazers
Josh Tiven,4,Warriors
Josh Tiven,0,Wizards
Gary Zielinski,0,76ers
Gary Zielinski,1,Bucks
Gary Zielinski,1,Bulls
Gary Zielinski,0,Cavaliers
Gary Zielinski,0,Celtics
Gary Zielinski,2,Clippers
Gary Zielinski,0,Grizzlies
Gary Zielinski,1,Hawks
Gary Zielinski,0,Heat
Gary Zielinski,2,Hornets
Gary Zielinski,0,Jazz
Gary Zielinski,6,Kings
Gary Zielinski,2,Knicks
Gary Zielinski,2,Lakers
Gary Zielinski,0,Magic
Gary Zielinski,0,Mavericks
Gary Zielinski,0,Nets
Gary Zielinski,1,Nuggets
Gary Zielinski,0,Pacers
Gary Zielinski,1,Pelicans
Gary Zielinski,1,Pistons
Gary Zielinski,1,Raptors
Gary Zielinski,2,Rockets
Gary Zielinski,0,Spurs
Gary Zielinski,2,Suns
Gary Zielinski,2,Thunder
Gary Zielinski,5,Timberwolves
Gary Zielinski,0,Trail Blazers
Gary Zielinski,1,Warriors
Gary Zielinski,2,Wizards
James Williams,0,76ers
James Williams,0,Bucks
James Williams,1,Bulls
James Williams,0,Cavaliers
James Williams,0,Celtics
James Williams,2,Clippers
James Williams,1,Grizzlies
James Williams,2,Hawks
James Williams,4,Heat
James Williams,2,Hornets
James Williams,0,Jazz
James Williams,4,Kings
James Williams,1,Knicks
James Williams,0,Magic
James Williams,2,Mavericks
James Williams,0,Nets
James Williams,0,Nuggets
James Williams,2,Pacers
James Williams,1,Pelicans
James Williams,1,Pistons
James Williams,1,Raptors
James Williams,1,Rockets
James Williams,0,Spurs
James Williams,1,Suns
James Williams,0,Thunder
James Williams,0,Timberwolves
James Williams,2,Trail Blazers
James Williams,0,Warriors
James Williams,0,Wizards
Courtney Kirkland,1,76ers
Courtney Kirkland,1,Bucks
Courtney Kirkland,1,Bulls
Courtney Kirkland,0,Cavaliers
Courtney Kirkland,0,Celtics
Courtney Kirkland,2,Clippers
Courtney Kirkland,1,Grizzlies
Courtney Kirkland,0,Hawks
Courtney Kirkland,0,Heat
Courtney Kirkland,2,Hornets
Courtney Kirkland,0,Jazz
Courtney Kirkland,0,Kings
Courtney Kirkland,3,Knicks
Courtney Kirkland,0,Lakers
Courtney Kirkland,0,Magic
Courtney Kirkland,3,Mavericks
Courtney Kirkland,1,Nets
Courtney Kirkland,1,Nuggets
Courtney Kirkland,1,Pacers
Courtney Kirkland,2,Pelicans
Courtney Kirkland,0,Pistons
Courtney Kirkland,1,Raptors
Courtney Kirkland,0,Rockets
Courtney Kirkland,3,Spurs
Courtney Kirkland,2,Suns
Courtney Kirkland,3,Thunder
Courtney Kirkland,5,Timberwolves
Courtney Kirkland,0,Trail Blazers
Courtney Kirkland,5,Warriors
Derek Richardson,0,76ers
Derek Richardson,1,Bucks
Derek Richardson,0,Bulls
Derek Richardson,1,Cavaliers
Derek Richardson,1,Celtics
Derek Richardson,2,Clippers
Derek Richardson,1,Grizzlies
Derek Richardson,0,Hawks
Derek Richardson,1,Heat
Derek Richardson,1,Hornets
Derek Richardson,8,Knicks
Derek Richardson,0,Lakers
Derek Richardson,0,Magic
Derek Richardson,2,Mavericks
Derek Richardson,1,Nets
Derek Richardson,4,Nuggets
Derek Richardson,3,Pelicans
Derek Richardson,2,Pistons
Derek Richardson,1,Raptors
Derek Richardson,0,Rockets
Derek Richardson,2,Spurs
Derek Richardson,4,Suns
Derek Richardson,1,Thunder
Derek Richardson,0,Timberwolves
Derek Richardson,0,Trail Blazers
Derek Richardson,0,Warriors
Justin Van Duyne,0,76ers
Justin Van Duyne,1,Bulls
Justin Van Duyne,5,Cavaliers
Justin Van Duyne,2,Celtics
Justin Van Duyne,1,Clippers
Justin Van Duyne,0,Hawks
Justin Van Duyne,1,Heat
Justin Van Duyne,0,Hornets
Justin Van Duyne,1,Jazz
Justin Van Duyne,1,Kings
Justin Van Duyne,0,Knicks
Justin Van Duyne,0,Lakers
Justin Van Duyne,0,Magic
Justin Van Duyne,0,Mavericks
Justin Van Duyne,0,Nets
Justin Van Duyne,1,Nuggets
Justin Van Duyne,0,Pacers
Justin Van Duyne,2,Pistons
Justin Van Duyne,0,Raptors
Justin Van Duyne,0,Rockets
Justin Van Duyne,0,Suns
Justin Van Duyne,0,Thunder
Justin Van Duyne,2,Timberwolves
Justin Van Duyne,2,Trail Blazers
Justin Van Duyne,1,Warriors
Justin Van Duyne,0,Wizards
Haywoode Workman,0,76ers
Haywoode Workman,2,Bucks
Haywoode Workman,0,Bulls
Haywoode Workman,0,Celtics
Haywoode Workman,1,Clippers
Haywoode Workman,0,Grizzlies
Haywoode Workman,1,Hawks
Haywoode Workman,2,Heat
Haywoode Workman,0,Hornets
Haywoode Workman,0,Jazz
Haywoode Workman,2,Kings
Haywoode Workman,0,Knicks
Haywoode Workman,0,Lakers
Haywoode Workman,0,Magic
Haywoode Workman,0,Mavericks
Haywoode Workman,1,Nets
Haywoode Workman,0,Nuggets
Haywoode Workman,0,Pacers
Haywoode Workman,1,Pelicans
Haywoode Workman,1,Pistons
Haywoode Workman,0,Rockets
Haywoode Workman,1,Spurs
Haywoode Workman,0,Suns
Haywoode Workman,0,Thunder
Haywoode Workman,0,Timberwolves
Haywoode Workman,1,Trail Blazers
Haywoode Workman,1,Warriors
Haywoode Workman,0,Wizards
Brandon Adair,0,76ers
Brandon Adair,0,Bucks
Brandon Adair,0,Grizzlies
Brandon Adair,0,Hawks
Brandon Adair,0,Heat
Brandon Adair,0,Hornets
Brandon Adair,0,Jazz
Brandon Adair,0,Kings
Brandon Adair,0,Lakers
Brandon Adair,3,Magic
Brandon Adair,0,Nets
Brandon Adair,1,Nuggets
Brandon Adair,0,Pacers
Brandon Adair,1,Rockets
Brandon Adair,0,Suns
Brandon Adair,0,Thunder
Brandon Adair,1,Trail Blazers
Brandon Adair,0,Wizards
Jacyn Goble,0,Bucks
Jacyn Goble,0,Bulls
Jacyn Goble,0,Cavaliers
Jacyn Goble,1,Celtics
Jacyn Goble,0,Heat
Jacyn Goble,0,Hornets
Jacyn Goble,0,Kings
Jacyn Goble,1,Knicks
Jacyn Goble,0,Magic
Jacyn Goble,0,Mavericks
Jacyn Goble,0,Nets
Jacyn Goble,0,Pacers
Jacyn Goble,0,Pistons
Jacyn Goble,1,Rockets
Jacyn Goble,0,Timberwolves
Jacyn Goble,0,Trail Blazers
Jacyn Goble,0,Warriors
Jacyn Goble,0,Wizards
Phenizee Ransom,1,76ers
Phenizee Ransom,0,Bucks
Phenizee Ransom,0,Bulls
Phenizee Ransom,1,Cavaliers
Phenizee Ransom,3,Celtics
Phenizee Ransom,3,Clippers
Phenizee Ransom,1,Grizzlies
Phenizee Ransom,0,Hawks
Phenizee Ransom,3,Heat
Phenizee Ransom,1,Hornets
Phenizee Ransom,1,Jazz
Phenizee Ransom,2,Knicks
Phenizee Ransom,1,Lakers
Phenizee Ransom,1,Magic
Phenizee Ransom,1,Mavericks
Phenizee Ransom,1,Nets
Phenizee Ransom,1,Nuggets
Phenizee Ransom,0,Pacers
Phenizee Ransom,2,Pelicans
Phenizee Ransom,2,Pistons
Phenizee Ransom,0,Raptors
Phenizee Ransom,2,Rockets
Phenizee Ransom,0,Spurs
Phenizee Ransom,0,Suns
Phenizee Ransom,0,Thunder
Phenizee Ransom,0,Timberwolves
Phenizee Ransom,1,Trail Blazers
Phenizee Ransom,1,Warriors
Phenizee Ransom,1,Wizards
Rodney Mott,0,76ers
Rodney Mott,1,Bucks
Rodney Mott,0,Bulls
Rodney Mott,2,Cavaliers
Rodney Mott,0,Celtics
Rodney Mott,2,Clippers
Rodney Mott,2,Grizzlies
Rodney Mott,1,Hawks
Rodney Mott,0,Heat
Rodney Mott,0,Hornets
Rodney Mott,1,Jazz
Rodney Mott,2,Kings
Rodney Mott,1,Knicks
Rodney Mott,1,Lakers
Rodney Mott,1,Magic
Rodney Mott,0,Mavericks
Rodney Mott,2,Nets
Rodney Mott,3,Nuggets
Rodney Mott,5,Pacers
Rodney Mott,0,Pelicans
Rodney Mott,1,Pistons
Rodney Mott,0,Rockets
Rodney Mott,0,Spurs
Rodney Mott,1,Suns
Rodney Mott,0,Thunder
Rodney Mott,0,Timberwolves
Rodney Mott,1,Trail Blazers
Rodney Mott,6,Warriors
Rodney Mott,1,Wizards
J.T. Orr,0,76ers
J.T. Orr,3,Bucks
J.T. Orr,0,Bulls
J.T. Orr,0,Celtics
J.T. Orr,3,Clippers
J.T. Orr,3,Grizzlies
J.T. Orr,0,Hawks
J.T. Orr,2,Heat
J.T. Orr,0,Hornets
J.T. Orr,0,Jazz
J.T. Orr,7,Kings
J.T. Orr,1,Knicks
J.T. Orr,1,Lakers
J.T. Orr,2,Magic
J.T. Orr,1,Mavericks
J.T. Orr,0,Nets
J.T. Orr,1,Nuggets
J.T. Orr,2,Pacers
J.T. Orr,0,Pelicans
J.T. Orr,0,Pistons
J.T. Orr,2,Rockets
J.T. Orr,0,Spurs
J.T. Orr,3,Suns
J.T. Orr,0,Thunder
J.T. Orr,4,Timberwolves
J.T. Orr,2,Trail Blazers
J.T. Orr,1,Warriors
J.T. Orr,1,Wizards
Tre Maddox,1,Bucks
Tre Maddox,0,Bulls
Tre Maddox,1,Cavaliers
Tre Maddox,0,Celtics
Tre Maddox,0,Grizzlies
Tre Maddox,0,Hawks
Tre Maddox,1,Heat
Tre Maddox,0,Hornets
Tre Maddox,1,Jazz
Tre Maddox,1,Kings
Tre Maddox,0,Knicks
Tre Maddox,1,Lakers
Tre Maddox,0,Magic
Tre Maddox,0,Mavericks
Tre Maddox,2,Nets
Tre Maddox,0,Nuggets
Tre Maddox,0,Pacers
Tre Maddox,4,Pelicans
Tre Maddox,2,Pistons
Tre Maddox,1,Raptors
Tre Maddox,0,Rockets
Tre Maddox,4,Spurs
Tre Maddox,0,Suns
Tre Maddox,2,Thunder
Tre Maddox,0,Trail Blazers
Tre Maddox,1,Warriors
Tre Maddox,0,Wizards
Curtis Blair,0,76ers
Curtis Blair,1,Bucks
Curtis Blair,0,Bulls
Curtis Blair,1,Cavaliers
Curtis Blair,0,Celtics
Curtis Blair,1,Clippers
Curtis Blair,1,Grizzlies
Curtis Blair,0,Hawks
Curtis Blair,0,Heat
Curtis Blair,2,Hornets
Curtis Blair,2,Jazz
Curtis Blair,0,Kings
Curtis Blair,0,Knicks
Curtis Blair,0,Lakers
Curtis Blair,11,Magic
Curtis Blair,0,Mavericks
Curtis Blair,0,Nets
Curtis Blair,3,Nuggets
Curtis Blair,1,Pacers
Curtis Blair,2,Pelicans
Curtis Blair,0,Pistons
Curtis Blair,0,Raptors
Curtis Blair,1,Spurs
Curtis Blair,2,Suns
Curtis Blair,2,Thunder
Curtis Blair,1,Timberwolves
Curtis Blair,1,Trail Blazers
Curtis Blair,0,Warriors
75,1,76ers
75,0,Cavaliers
75,1,Heat
75,0,Jazz
75,1,Nuggets
75,0,Spurs
Karl Lane,0,76ers
Karl Lane,2,Bucks
Karl Lane,1,Bulls
Karl Lane,1,Cavaliers
Karl Lane,2,Clippers
Karl Lane,3,Heat
Karl Lane,0,Hornets
Karl Lane,2,Jazz
Karl Lane,3,Knicks
Karl Lane,1,Lakers
Karl Lane,1,Magic
Karl Lane,0,Nets
Karl Lane,2,Nuggets
Karl Lane,1,Pacers
Karl Lane,0,Pelicans
Karl Lane,1,Pistons
Karl Lane,1,Raptors
Karl Lane,3,Rockets
Karl Lane,0,Spurs
Karl Lane,1,Suns
Karl Lane,1,Thunder
Karl Lane,0,Timberwolves
Karl Lane,0,Trail Blazers
Karl Lane,0,Warriors
Karl Lane,1,Wizards
=======
Official Num,Num Techs,Num Games,techs/games,team
3,0,2,0,76ers
3,6,4,1.5,Bucks
3,1,4,0.25,Bulls
3,2,2,1,Celtics
3,1,1,1,Clippers
3,1,1,1,Grizzlies
3,1,4,0.25,Hawks
3,2,2,1,Heat
3,0,2,0,Hornets
3,1,3,0.333333333,Kings
3,1,3,0.333333333,Knicks
3,1,3,0.333333333,Lakers
3,1,2,0.5,Mavericks
3,0,3,0,Nets
3,0,2,0,Nuggets
3,3,3,1,Pacers
3,0,3,0,Pelicans
3,0,2,0,Pistons
3,1,3,0.333333333,Raptors
3,5,3,1.666666667,Rockets
3,0,3,0,Spurs
3,2,4,0.5,Suns
3,0,2,0,Thunder
3,0,2,0,Timberwolves
3,0,1,0,Trail Blazers
3,1,1,1,Warriors
3,1,3,0.333333333,Wizards
4,0,3,0,76ers
